battery,battery life,charge,come,good,great,life,like,new,screen,unlocked battery,use,work
0.0,0.0,0.0,0.6125560982011773,0.543745838195541,0.0,0.0,0.0,0.5736858809501748,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8092767746300223,0.0,0.0,0.0,0.0,0.0,0.0,0.5874275291850289
0.0,0.0,0.0,0.0,0.0,0.5275266840749229,0.0,0.5535072120820647,0.5183839872104048,0.0,0.0,0.0,0.3829143580043713
0.41803316514599703,0.0,0.6302406877362631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542514412362741,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5495434081712041,0.0,0.0,0.8354651653633306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6956907571681706,0.0,0.0,0.0,0.0,0.0,0.7183414023921896,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8201540242416191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721427938201071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380648003886978,0.0,0.0,0.0,0.346459853766223
0.5384251207977004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426733585998679,0.0,0.0
0.18261662553562766,0.2673314280885274,0.0,0.0,0.24644314106533433,0.26459876081816097,0.26595441953742405,0.832890506824268,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6472648416731213,0.0,0.6168835169495085,0.0,0.0,0.0,0.0,0.0,0.0,0.447775559013525
0.5384251207977004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426733585998679,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6518985504029212,0.0,0.0,0.0,0.0,0.7583061914441749,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.8266065137015275,0.36687566491495194,0.0,0.0,0.0,0.0,0.4267597895765467,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4685197999466434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7332665920316813,0.0,0.49275683868232756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26514574748958686,0.0,0.7994850752562732,0.40309834032757513,0.3578170972100324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4876286977805191,0.0,0.0,0.0,0.0,0.7065399921483408,0.0,0.0,0.0,0.0,0.0,0.0,0.5128542605808183
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36425314805722586,0.5332280890103422,0.5491601472852259,0.0,0.0,0.0,0.5304814623098983,0.0,0.0,0.0,0.0,0.0,0.0
0.6676361729116617,0.0,0.6710336497288821,0.0,0.0,0.32245275863513023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4358569808440285,0.6380485281098127,0.0,0.0,0.0,0.0,0.634761977458031,0.0,0.0,0.0,0.0,0.0,0.0
0.3637356446101509,0.0,0.5483799418958365,0.0,0.49086524576953894,0.0,0.0,0.0,0.0,0.5709878550914783,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9133697358962075,0.0,0.0,0.0,0.0,0.0,0.28753075276085105,0.0,0.0,0.2882391225452757,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6957225519184569,0.5092321216982246,0.0,0.0,0.0,0.0,0.5066090968219922,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.48745944998790425,0.0,0.5114666789586344,0.0,0.0,0.0,0.0,0.707661727757348
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3238539827468446,0.47408798320490614,0.0,0.0,0.4370445052336163,0.0,0.47164598373063443,0.0,0.0,0.0,0.5068543661798491,0.0,0.0
0.3147857033401635,0.0,0.94916276842944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33644439809571,0.49251901984008506,0.0,0.0,0.0,0.0,0.4899820831740518,0.0,0.0,0.5281463834321497,0.0,0.0,0.3538490326703391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.34446017556728087,0.0,0.7789794065913093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49165706244121427,0.18113973751357235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4709620035286508,0.8821534964122054,0.0,0.0,0.0,0.0
0.3600618444940155,0.5270924638238668,0.0,0.0,0.0,0.0,0.524377441369914,0.0,0.0,0.0,0.5635222282235149,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.41749405441731285,0.0,0.6294279064912792,0.0,0.0,0.0,0.0,0.0,0.0,0.6553771624463272,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043533858037615,0.0,0.0,0.0,0.5941511850918294
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32615341709919726,0.4774541119317254,0.0,0.0,0.0,0.4725735663329279,0.4749947737252511,0.0,0.0,0.0,0.0,0.4655273449015425,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7210043671813255,0.0,0.0,0.6929305178049646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805051262775078,0.5932052463559744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7210043671813255,0.0,0.0,0.6929305178049646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.35157986721443774,0.0,0.36889506825100676,0.0,0.0,0.0,0.6926754002565967,0.5104006421125731
0.0,0.0,0.0,0.0,0.0,0.7123978743304342,0.0,0.0,0.0,0.0,0.0,0.7017757965685898,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38226649871118806,0.0,0.5763176731734474,0.0,0.0,0.0,0.0,0.0,0.0,0.6000773677442864,0.0,0.0,0.4020415603791742
0.5747449945474984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8183325676291983,0.0,0.0,0.0,0.0
0.2823768598211309,0.0,0.8514414700676772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419397380713235,0.0,0.0
0.6110353783574919,0.4472455884829975,0.0,0.0,0.0,0.0,0.44494185261405067,0.0,0.0,0.0,0.4781567711226,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5373764020808582,0.0,0.0,0.528062997290755,0.0,0.0,0.5293639498600429,0.3900639459979735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.4282496940653192,0.0,0.0,0.0,0.9036604448203764,0.0,0.0,0.0,0.0
0.7780846929616776,0.0,0.0,0.0,0.5250169177803634,0.0,0.0,0.0,0.0,0.0,0.0,0.2776451833960206,0.20458396506111876
0.0,0.0,0.0,0.6515387320977252,0.0,0.0,0.0,0.0,0.6101948418998289,0.0,0.0,0.0,0.4507322214966791
0.31511195914947343,0.0,0.47507325831175645,0.0,0.0,0.0,0.0,0.47906145564530295,0.0,0.0,0.49317248154779114,0.4497675817542086,0.0
0.6264227877211099,0.0,0.47220790294131043,0.0,0.4226822146890868,0.45382147680449386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7666473993013668,0.0,0.0,0.29138152997057737,0.0,0.0,0.0,0.0,0.0,0.0,0.29996433760093233,0.2735639959307024,0.4031534514729061
0.32622627933664905,0.47756077454217816,0.0,0.0,0.4402459455264441,0.0,0.4751008869228357,0.4959584417887285,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8092767746300223,0.0,0.0,0.0,0.0,0.0,0.0,0.5874275291850289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7724078650353573,0.3769078107776621,0.0,0.0,0.3474576313165327,0.0,0.37496638068794363,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8223888850579308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689257611790605
0.44306215447618974,0.0,0.6679752235673978,0.0,0.5979172417408632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6870218269763154,0.0,0.0,0.0,0.0,0.0,0.0,0.7266367794559575,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3523666725743028,0.0,0.0,0.0,0.47552269318989043,0.5105547462796005,0.0,0.0,0.5017061943126779,0.0,0.0,0.0,0.370594983722135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4358569808440285,0.6380485281098127,0.0,0.0,0.0,0.0,0.634761977458031,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358257112517775,0.0,0.900031082469868,0.0,0.0,0.0
0.0,0.0,0.0,0.7238916798801144,0.0,0.6899136437267682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8092767746300223,0.0,0.0,0.0,0.0,0.0,0.0,0.5874275291850289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2706182986540636,0.3961565713630182,0.0,0.0,0.7304047301766933,0.0,0.3941159920332956,0.0,0.0,0.0,0.0,0.0,0.2846176775230259
0.0,0.0,0.0,0.0,0.6638532161445547,0.0,0.0,0.747862893460112,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5716887793945661,0.0,0.0,0.0,0.19056292646485534,0.0,0.7870694755119961,0.0,0.0,0.1318307676104962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3262057522236853,0.0,0.0,0.0,0.0,0.9452987925604155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5384251207977004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426733585998679,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6942010551207972,0.0,0.5233002867772107,0.0,0.0,0.0,0.0,0.0,0.4942081595118201,0.0,0.0,0.0,0.0
0.4755811171890379,0.0,0.0,0.4820140390586857,0.2139339796466331,0.0,0.0,0.0,0.22571373417044746,0.0,0.0,0.0,0.6669112607258517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3186557498202113,0.4664783199130906,0.4804159948593199,0.0,0.0,0.0,0.4640755173693809,0.48444904398631095,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8620245210666898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40805357644290746,0.3006759116256178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.788753788833772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147092488326243
0.0,0.0,0.0,0.6472648416731213,0.0,0.6168835169495085,0.0,0.0,0.0,0.0,0.0,0.0,0.447775559013525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043533858037615,0.0,0.0,0.0,0.5941511850918294
0.0,0.0,0.0,0.5092540665950518,0.0,0.4853506932493726,0.0,0.0,0.0,0.5258346134436066,0.0,0.47811396081203145,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4358569808440285,0.6380485281098127,0.0,0.0,0.0,0.0,0.634761977458031,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5152602656797892,0.0,0.0,0.7833448580593416,0.34767469272810614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4358569808440285,0.6380485281098127,0.0,0.0,0.0,0.0,0.634761977458031,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.905338633044911,0.0,0.0,0.0,0.0,0.0,0.0,0.3142209289096352,0.0,0.28570468556104917,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.8201540242416191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721427938201071
0.0,0.0,0.0,0.0,0.788753788833772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147092488326243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3660815205098786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225177763771551,0.7700386313108251
0.5384251207977004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426733585998679,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3793806326821821,0.0,0.0,0.0,0.5119783289353914,0.5496960914247695,0.0,0.0,0.5401691710182308,0.0,0.0,0.0,0.0
0.37033958641219633,0.5421379911215802,0.0,0.0,0.0,0.0,0.5393454700364604,0.0,0.5272963618970364,0.0,0.0,0.0,0.0
0.2822936507227089,0.4132480521238339,0.0,0.0,0.7619167617718586,0.0,0.4111194355763142,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3600618444940155,0.5270924638238668,0.0,0.0,0.0,0.0,0.524377441369914,0.0,0.0,0.0,0.5635222282235149,0.0,0.0
0.3238539827468446,0.47408798320490614,0.0,0.0,0.4370445052336163,0.0,0.47164598373063443,0.0,0.0,0.0,0.5068543661798491,0.0,0.0
0.5384251207977004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426733585998679,0.0,0.0
0.6220462960406234,0.0,0.4689088308143195,0.0,0.0,0.0,0.0,0.0,0.4428405183623459,0.0,0.0,0.4439315141584991,0.0
0.0,0.0,0.0,0.0,0.3949026076153708,0.0,0.0,0.0,0.0,0.9187229889899242,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5221848228332742,0.382211679809348,0.3936315935040026,0.0,0.35234707567896273,0.0,0.3802429298004461,0.3969360953763899,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.49988677103432483,0.0,0.3768229516633001,0.0,0.0,0.36215054291228527,0.0,0.0,0.3558740213009209,0.392358130707007,0.0,0.3567507637061444,0.2628732286469456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35921840778739217,0.0,0.5415696055895084,0.0,0.0,0.0,0.0,0.0,0.5114618218045837,0.0,0.5622021901813008,0.0,0.0
0.0,0.0,0.0,0.0,0.788753788833772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147092488326243
0.0,0.0,0.0,0.0,0.0,0.85338327212803,0.0,0.0,0.4192965366293777,0.0,0.0,0.0,0.3097214962230838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7164297056216727,0.34959244221262425,0.0,0.0,0.3222765844165924,0.0,0.3477917119888345,0.0,0.0,0.0,0.3737543704885695,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043533858037615,0.0,0.0,0.0,0.5941511850918294
0.0,0.0,0.0,0.0,0.0,0.8092767746300223,0.0,0.0,0.0,0.0,0.0,0.0,0.5874275291850289
0.6717010599126527,0.32776643979036163,0.3375596110934396,0.0,0.0,0.3244160046067997,0.32607813402854685,0.3403933937097459,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2805043830149768,0.0,0.0,0.0,0.7570874889407907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900303595567904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28250604351955494,0.4135589727178928,0.0,0.4294910190091382,0.3812450072970836,0.0,0.4114287546365774,0.0,0.4022373368316786,0.0,0.0,0.0,0.29712038835754917
